source_type,participant,measure,error
robot,ROBOT,orientation error (degree),2.2914907932281494
robot,ROBOT,orientation error (degree),3.1562867164611816
robot,ROBOT,orientation error (degree),2.2245757579803467
robot,ROBOT,orientation error (degree),1.4496941566467283
robot,ROBOT,orientation error (degree),0.4605517983436584
robot,ROBOT,orientation error (degree),1.6788803339004517
robot,ROBOT,orientation error (degree),1.2857269048690796
robot,ROBOT,orientation error (degree),1.058324098587036
robot,ROBOT,orientation error (degree),3.046196937561035
robot,ROBOT,orientation error (degree),1.8196216821670528
robot,ROBOT,orientation error (degree),1.9735782146453853
robot,ROBOT,orientation error (degree),1.0467976331710815
robot,ROBOT,orientation error (degree),1.0605405569076538
robot,ROBOT,orientation error (degree),1.842706322669983
robot,ROBOT,orientation error (degree),2.456865072250366
robot,ROBOT,orientation error (degree),2.6587376594543457
robot,ROBOT,orientation error (degree),2.415245294570923
robot,ROBOT,orientation error (degree),2.434134721755981
robot,ROBOT,orientation error (degree),1.5244407653808594
robot,ROBOT,orientation error (degree),1.7960225343704224
robot,ROBOT,orientation error (degree),1.0256474018096924
robot,ROBOT,orientation error (degree),1.419961929321289
robot,ROBOT,orientation error (degree),3.5459675788879395
robot,ROBOT,orientation error (degree),1.5486392974853516
robot,ROBOT,orientation error (degree),0.1370561122894287
robot,ROBOT,orientation error (degree),1.0317347049713137
robot,ROBOT,orientation error (degree),3.295030355453491
robot,ROBOT,orientation error (degree),1.924170970916748
robot,ROBOT,orientation error (degree),0.9091367125511168
robot,ROBOT,orientation error (degree),0.209356740117073
robot,ROBOT,orientation error (degree),1.2313055992126465
robot,ROBOT,orientation error (degree),1.7463003396987915
robot,ROBOT,orientation error (degree),2.128540515899658
robot,ROBOT,orientation error (degree),3.2699806690216064
robot,ROBOT,orientation error (degree),2.094804048538208
robot,ROBOT,orientation error (degree),0.9308319091796876
robot,ROBOT,orientation error (degree),0.8864696621894836
robot,ROBOT,orientation error (degree),0.6116580367088318
robot,ROBOT,orientation error (degree),1.9954712390899656
robot,ROBOT,orientation error (degree),2.674739122390747
robot,ROBOT,orientation error (degree),0.6531204581260681
robot,ROBOT,orientation error (degree),0.5821547508239746
robot,ROBOT,orientation error (degree),1.6528005599975586
robot,ROBOT,orientation error (degree),1.68097722530365
robot,ROBOT,orientation error (degree),2.497321605682373
robot,ROBOT,orientation error (degree),1.6282267570495603
robot,ROBOT,orientation error (degree),1.453468918800354
robot,ROBOT,orientation error (degree),0.4111691117286682
robot,ROBOT,orientation error (degree),1.3229341506958008
robot,ROBOT,orientation error (degree),0.6286957859992981
robot,ROBOT,orientation error (degree),2.226334810256958
robot,ROBOT,orientation error (degree),1.7552427053451538
robot,ROBOT,orientation error (degree),4.895209789276123
robot,ROBOT,orientation error (degree),1.5747040510177612
robot,ROBOT,orientation error (degree),2.189815759658813
robot,ROBOT,orientation error (degree),1.399976134300232
robot,ROBOT,orientation error (degree),2.002715826034546
robot,ROBOT,orientation error (degree),1.0438023805618286
robot,ROBOT,orientation error (degree),2.1575820446014404
robot,ROBOT,orientation error (degree),1.7307662963867188
robot,ROBOT,orientation error (degree),1.414992094039917
robot,ROBOT,orientation error (degree),2.443924903869629
robot,ROBOT,orientation error (degree),2.301377534866333
robot,ROBOT,orientation error (degree),1.0340080261230469
robot,ROBOT,orientation error (degree),1.0264103412628174
robot,ROBOT,orientation error (degree),1.5476279258728027
robot,ROBOT,orientation error (degree),2.544067144393921
robot,ROBOT,orientation error (degree),1.413054585456848
robot,ROBOT,orientation error (degree),1.0024915933609009
robot,ROBOT,orientation error (degree),1.18101167678833
robot,ROBOT,orientation error (degree),0.7306137084960938
robot,ROBOT,orientation error (degree),1.8131572008132928
robot,ROBOT,orientation error (degree),2.499671697616577
robot,ROBOT,orientation error (degree),1.380268096923828
robot,ROBOT,orientation error (degree),2.638488292694092
robot,ROBOT,orientation error (degree),1.0505295991897583
robot,ROBOT,orientation error (degree),1.897542119026184
robot,ROBOT,orientation error (degree),2.2252793312072754
robot,ROBOT,orientation error (degree),1.6662439107894895
robot,ROBOT,orientation error (degree),1.6197916269302368
robot,ROBOT,orientation error (degree),1.7008837461471558
robot,ROBOT,orientation error (degree),1.132633090019226
robot,ROBOT,orientation error (degree),1.3910013437271118
robot,ROBOT,orientation error (degree),2.2527272701263428
robot,ROBOT,orientation error (degree),1.417479157447815
robot,ROBOT,orientation error (degree),1.2750284671783447
robot,ROBOT,orientation error (degree),2.144662380218506
robot,ROBOT,orientation error (degree),2.098164796829224
robot,ROBOT,orientation error (degree),1.9893813133239744
robot,ROBOT,orientation error (degree),1.5732120275497437
robot,ROBOT,orientation error (degree),1.9933124780654907
robot,ROBOT,orientation error (degree),0.7475579380989075
robot,ROBOT,orientation error (degree),3.41041898727417
robot,ROBOT,orientation error (degree),2.2887558937072754
robot,ROBOT,orientation error (degree),1.2309876680374146
robot,ROBOT,orientation error (degree),1.2990514039993286
robot,ROBOT,orientation error (degree),0.5623220801353455
robot,ROBOT,orientation error (degree),3.300255060195923
robot,ROBOT,orientation error (degree),1.955046534538269
robot,ROBOT,orientation error (degree),2.664914846420288
robot,ROBOT,orientation error (degree),0.7380746006965637
robot,ROBOT,orientation error (degree),1.081732153892517
robot,ROBOT,orientation error (degree),1.3677349090576172
robot,ROBOT,orientation error (degree),1.7431596517562866
robot,ROBOT,orientation error (degree),1.3591233491897583
robot,ROBOT,orientation error (degree),4.032743453979492
robot,ROBOT,orientation error (degree),1.6650691032409668
robot,ROBOT,orientation error (degree),2.534354448318481
robot,ROBOT,orientation error (degree),2.879024267196656
robot,ROBOT,orientation error (degree),0.8704313039779663
robot,ROBOT,orientation error (degree),1.879927158355713
robot,ROBOT,orientation error (degree),2.9965660572052
robot,ROBOT,orientation error (degree),0.3226406276226043
robot,ROBOT,orientation error (degree),1.4851670265197754
robot,ROBOT,orientation error (degree),1.8271348476409912
robot,ROBOT,orientation error (degree),2.843586206436157
robot,ROBOT,orientation error (degree),1.9860336780548096
robot,ROBOT,orientation error (degree),2.831305980682373
robot,ROBOT,orientation error (degree),2.7546322345733643
robot,ROBOT,orientation error (degree),2.748941659927368
robot,ROBOT,orientation error (degree),2.320012331008911
robot,ROBOT,orientation error (degree),1.4769750833511353
robot,ROBOT,orientation error (degree),0.9962257146835328
robot,ROBOT,orientation error (degree),1.6363792419433594
robot,ROBOT,orientation error (degree),1.7221513986587524
robot,ROBOT,orientation error (degree),0.6006826758384705
robot,ROBOT,orientation error (degree),1.2908912897109983
robot,ROBOT,orientation error (degree),2.639971971511841
robot,ROBOT,orientation error (degree),1.3671624660491943
robot,ROBOT,orientation error (degree),1.1813430786132812
robot,ROBOT,orientation error (degree),2.606843948364258
robot,ROBOT,orientation error (degree),1.2963371276855469
robot,ROBOT,orientation error (degree),2.1322152614593506
robot,ROBOT,orientation error (degree),1.6525635719299316
robot,ROBOT,orientation error (degree),2.630613088607788
robot,ROBOT,orientation error (degree),2.0289292335510254
robot,ROBOT,orientation error (degree),0.6835691332817078
robot,ROBOT,orientation error (degree),1.6907283067703247
robot,ROBOT,orientation error (degree),1.4909534454345703
robot,ROBOT,orientation error (degree),2.3408408164978027
robot,ROBOT,orientation error (degree),2.5428357124328613
robot,ROBOT,orientation error (degree),3.445146322250366
robot,ROBOT,orientation error (degree),1.979519009590149
robot,ROBOT,orientation error (degree),2.823829412460327
robot,ROBOT,orientation error (degree),2.294563770294189
robot,ROBOT,orientation error (degree),3.1472184658050537
robot,ROBOT,orientation error (degree),1.499069094657898
robot,ROBOT,orientation error (degree),3.0478670597076416
robot,ROBOT,orientation error (degree),2.913897752761841
robot,ROBOT,orientation error (degree),2.99133563041687
robot,ROBOT,orientation error (degree),1.6669484376907349
robot,ROBOT,orientation error (degree),3.083626270294189
robot,ROBOT,orientation error (degree),0.8869109749794006
robot,ROBOT,orientation error (degree),1.6721060276031494
robot,ROBOT,orientation error (degree),1.726010799407959
robot,ROBOT,orientation error (degree),2.68802547454834
robot,ROBOT,orientation error (degree),0.3527702391147613
robot,ROBOT,orientation error (degree),1.304163098335266
robot,ROBOT,orientation error (degree),3.85620379447937
robot,ROBOT,orientation error (degree),1.8636164665222168
robot,ROBOT,orientation error (degree),2.0635528564453125
robot,ROBOT,orientation error (degree),1.6955827474594116
robot,ROBOT,orientation error (degree),3.499502658843994
robot,ROBOT,orientation error (degree),1.284204125404358
robot,ROBOT,orientation error (degree),1.983864545822144
robot,ROBOT,orientation error (degree),1.6404403448104858
robot,ROBOT,orientation error (degree),0.5719823241233826
robot,ROBOT,orientation error (degree),2.2482051849365234
robot,ROBOT,orientation error (degree),1.3364733457565308
robot,ROBOT,orientation error (degree),2.6286778450012207
robot,ROBOT,orientation error (degree),1.0145213603973389
robot,ROBOT,orientation error (degree),3.418332099914551
robot,ROBOT,orientation error (degree),2.2171730995178223
robot,ROBOT,orientation error (degree),1.2258901596069336
robot,ROBOT,orientation error (degree),1.420513153076172
robot,ROBOT,orientation error (degree),4.050961017608643
robot,ROBOT,orientation error (degree),0.6519209742546082
robot,ROBOT,orientation error (degree),3.1433591842651367
robot,ROBOT,orientation error (degree),2.9439733028411865
robot,ROBOT,orientation error (degree),1.1155732870101929
robot,ROBOT,orientation error (degree),1.4580395221710205
robot,ROBOT,orientation error (degree),3.2759621143341064
robot,ROBOT,orientation error (degree),1.8993977308273315
robot,ROBOT,orientation error (degree),0.6404136419296265
robot,ROBOT,orientation error (degree),1.8418567180633545
robot,ROBOT,orientation error (degree),3.195981740951538
robot,ROBOT,orientation error (degree),1.3062621355056765
robot,ROBOT,orientation error (degree),1.2765623331069946
robot,ROBOT,orientation error (degree),0.9383692145347596
robot,ROBOT,orientation error (degree),1.0631204843521118
robot,ROBOT,orientation error (degree),1.0575841665267944
robot,ROBOT,orientation error (degree),1.064224362373352
robot,ROBOT,orientation error (degree),0.7996634244918823
robot,ROBOT,orientation error (degree),1.6054720878601074
robot,ROBOT,orientation error (degree),2.5311086177825928
robot,ROBOT,orientation error (degree),2.574050188064575
robot,ROBOT,orientation error (degree),1.8122934103012085
robot,ROBOT,orientation error (degree),2.6778111457824707
robot,ROBOT,orientation error (degree),1.6620104312896729
robot,ROBOT,orientation error (degree),1.5589667558670044
robot,ROBOT,orientation error (degree),2.3638055324554443
robot,ROBOT,orientation error (degree),0.5352230668067932
robot,ROBOT,orientation error (degree),0.9026565551757812
robot,ROBOT,orientation error (degree),1.742261290550232
robot,ROBOT,orientation error (degree),1.0918153524398804
robot,ROBOT,orientation error (degree),2.300526857376098
robot,ROBOT,orientation error (degree),3.2932474613189697
robot,ROBOT,orientation error (degree),1.3134331703186035
robot,ROBOT,orientation error (degree),0.5043542981147766
robot,ROBOT,orientation error (degree),3.9967451095581055
robot,ROBOT,orientation error (degree),3.034349203109741
robot,ROBOT,orientation error (degree),1.0355209112167358
robot,ROBOT,orientation error (degree),2.876167058944702
robot,ROBOT,orientation error (degree),1.6985808610916138
